23647_at, ARFIP2
23648_at, SSBP3
23649_at, POLA2
23650_at, TRIM29
23654_at, PLXNB2
23657_at, SLC7A11
23658_at, LSM5
23659_at, PLA2G15
23660_at, ZKSCAN5
23670_at, TMEM2
23673_at, STX12
23676_at, SMPX
23677_at, SH3BP4
23682_at, RAB38
23683_at, PRKD3
23704_at, KCNE4
23705_at, CADM1
23708_at, GSPT2
23710_at, GABARAPL1
23729_at, SHPK
23741_at, EID1
23742_at, NPAP1
23743_at, BHMT2
23746_at, AIPL1
23753_at, SDF2L1
23759_at, PPIL2
23760_at, PITPNB
23761_at, PISD
23762_at, OSBP2
23764_at, MAFF
23765_at, IL17RA
23766_at, GABARAPL3
23767_at, FLRT3
23768_at, FLRT2
23769_at, FLRT1
23770_at, FKBP8
23774_at, BRD1
23780_at, APOL2
23786_at, BCL2L13
23787_at, MTCH1
23788_at, MTCH2
238_at, ALK
2395_at, FXN
239_at, ALOX12
23_at, ABCF1
240_at, ALOX5
24137_at, KIF4A
24138_at, IFIT5
24139_at, EML2
24140_at, FTSJ1
24141_at, LAMP5
24142_at, NAT6
24144_at, TFIP11
24145_at, PANX1
24146_at, CLDN15
24147_at, FJX1
24148_at, PRPF6
24149_at, ZNF318
241_at, ALOX5AP
242_at, ALOX12B
2444_at, FRK
245_at, ALOX12P2
246243_at, RNASEH1
246_at, ALOX15
2475_at, MTOR
247_at, ALOX15B
2483_at, FRG1
2487_at, FRZB
2488_at, FSHB
248_at, ALPI
2491_at, CENPI
2492_at, FSHR
2494_at, NR5A2
2495_at, FTH1
249_at, ALPL
24_at, ABCA4
250_at, ALPP
2512_at, FTL
2515_at, ADAM2
2516_at, NR5A1
2517_at, FUCA1
251_at, ALPPL2
2520_at, GAST
2521_at, FUS
2523_at, FUT1
2524_at, FUT2
2525_at, FUT3
2526_at, FUT4
2527_at, FUT5
2528_at, FUT6
2529_at, FUT7
2530_at, FUT8
253143_at, PRR14L
253190_at, SERHL2
2531_at, KDSR
2532_at, DARC
2533_at, FYB
253461_at, ZBTB38
2534_at, FYN
2535_at, FZD2
253782_at, CERS6
2537_at, IFI6
2538_at, G6PC
253943_at, YTHDF3
253959_at, RALGAPA1
253980_at, KCTD13
253982_at, ASPHD1
2539_at, G6PD
254102_at, EHBP1L1
2542_at, SLC37A4
254359_at, ZDHHC24
254394_at, MCM9
2543_at, GAGE1
254531_at, LPCAT4
2548_at, GAA
2549_at, GAB1
2550_at, GABBR1
2551_at, GABPA
2553_at, GABPB1
2554_at, GABRA1
2555_at, GABRA2
2556_at, GABRA3
2557_at, GABRA4
2558_at, GABRA5
255926_at, ADAM5
255967_at, PAN3
2559_at, GABRA6
256051_at, ZNF549
2560_at, GABRB1
2561_at, GABRB2
256227_at, STEAP1B
2562_at, GABRB3
256364_at, EML3
2563_at, GABRD
2564_at, GABRE
2566_at, GABRG2
2567_at, GABRG3
2568_at, GABRP
256949_at, KANK3
256987_at, SERINC5
2569_at, GABRR1
2570_at, GABRR2
2571_at, GAD1
2572_at, GAD2
257407_at, C2orf72
25758_at, KIAA1549L
25759_at, SHC2
25763_at, CXorf27
25769_at, SLC24A2
25770_at, C22orf31
25771_at, TBC1D22A
25775_at, C22orf24
25776_at, CBY1
25777_at, SUN2
25778_at, DSTYK
25780_at, RASGRP3
25782_at, RAB3GAP2
25786_at, DGCR11
25787_at, DGCR9
25788_at, RAD54B
25789_at, TMEM59L
25790_at, CCDC19
25792_at, CIZ1
25793_at, FBXO7
25794_at, FSCN2
25796_at, PGLS
25797_at, QPCT
25799_at, ZNF324
257_at, ALX3
25800_at, SLC39A6
25801_at, GCA
25802_at, LMOD1
25803_at, SPDEF
25804_at, LSM4
25805_at, BAMBI
25806_at, VAX2
25807_at, RHBDD3
25809_at, TTLL1
2580_at, GAK
25813_at, SAMM50
25814_at, ATXN10
25816_at, TNFAIP8
25818_at, KLK5
25819_at, CCRN4L
2581_at, GALC
25820_at, ARIH1
25821_at, MTO1
25822_at, DNAJB5
25823_at, TPSG1
25825_at, BACE2
25827_at, FBXL2
25828_at, TXN2
25829_at, TMEM184B
2582_at, GALE
25830_at, SULT4A1
25833_at, POU2F3
25836_at, NIPBL
25837_at, RAB26
25839_at, COG4
2583_at, B4GALNT1
25840_at, METTL7A
25841_at, ABTB2
25842_at, ASF1A
25844_at, YIPF3
25847_at, ANAPC13
25849_at, PARM1
2584_at, GALK1
25850_at, ZNF345
25852_at, ARMC8
25854_at, FAM149A
25855_at, BRMS1
25858_at, TEX40
25859_at, PART1
2585_at, GALK2
25861_at, DFNB31
25864_at, ABHD14A
25865_at, PRKD2
25873_at, RPL36
25874_at, MPC2
25875_at, LETMD1
25876_at, SPEF1
25878_at, MXRA5
2587_at, GALR1
25880_at, TMEM186
25888_at, ZNF473
2588_at, GALNS
25891_at, PAMR1
25893_at, TRIM58
25895_at, METTL21B
25896_at, INTS7
25897_at, RNF19A
25898_at, RCHY1
2589_at, GALNT1
258_at, AMBN
25900_at, IFFO1
25901_at, CCDC28A
25903_at, OLFML2B
25906_at, ANAPC15
25907_at, TMEM158
25909_at, AHCTF1
2590_at, GALNT2
25913_at, POT1
25915_at, NDUFAF3
259173_at, ALS2CL
259197_at, NCR3
2591_at, GALNT3
25920_at, NELFB
259217_at, HSPA12A
259230_at, SGMS1
25924_at, MYRIP
259266_at, ASPM
25926_at, NOL11
25928_at, SOSTDC1
2592_at, GALT
25932_at, CLIC4
25936_at, NSL1
25937_at, WWTR1
25939_at, SAMHD1
2593_at, GAMT
25940_at, FAM98A
25941_at, TPGS2
25948_at, KBTBD2
25949_at, SYF2
25950_at, RWDD3
25956_at, SEC31B
25957_at, PNISR
25959_at, KANK2
25960_at, GPR124
25961_at, NUDT13
25963_at, TMEM87A
25966_at, C2CD2
2596_at, GAP43
25970_at, SH2B1
25972_at, UNC50
25974_at, MMACHC
25975_at, EGFL6
25976_at, TIPARP
25977_at, NECAP1
25978_at, CHMP2B
25979_at, DHRS7B
2597_at, GAPDH
25980_at, AAR2
25983_at, NGDN
25984_at, KRT23
25987_at, TSKU
25988_at, HINFP
25992_at, SNED1
25994_at, HIGD1A
25996_at, REXO2
25998_at, IBTK
25999_at, CLIP3
259_at, AMBP
25_at, ABL1
26000_at, TBC1D10B
26001_at, RNF167
26002_at, MOXD1
26003_at, GORASP2
26007_at, DAK
26009_at, ZZZ3
26010_at, SPATS2L
26011_at, TENM4
26012_at, NSMF
26013_at, L3MBTL1
26015_at, RPAP1
26017_at, FAM32A
26018_at, LRIG1
26019_at, UPF2
26020_at, LRP10
26027_at, ACOT11
26030_at, PLEKHG3
26031_at, OSBPL3
26032_at, SUSD5
26033_at, ATRNL1
26034_at, IPCEF1
26035_at, GLCE
26036_at, ZNF451
26037_at, SIPA1L1
26038_at, CHD5
26039_at, SS18L1
26040_at, SETBP1
26043_at, UBXN7
26045_at, LRRTM2
26046_at, LTN1
26047_at, CNTNAP2
26048_at, ZNF500
26049_at, FAM169A
26050_at, SLITRK5
26051_at, PPP1R16B
26052_at, DNM3
26053_at, AUTS2
26054_at, SENP6
26056_at, RAB11FIP5
26057_at, ANKRD17
26058_at, GIGYF2
26059_at, ERC2
26060_at, APPL1
26063_at, DECR2
26064_at, RAI14
26065_at, LSM14A
26071_at, FAM127B
26073_at, POLDIP2
26083_at, TBC1D29
26084_at, ARHGEF26
26085_at, KLK13
26088_at, GGA1
26091_at, HERC4
26092_at, TOR1AIP1
26093_at, CCDC9
26097_at, CHTOP
26098_at, C10orf137
26099_at, SZRD1
26100_at, WIPI2
26102_at, DKFZP434A062
26103_at, LRIT1
26112_at, CCDC69
26115_at, TANC2
26118_at, WSB1
26119_at, LDLRAP1
26121_at, PRPF31
26123_at, TCTN3
26128_at, KIAA1279
26130_at, GAPVD1
26133_at, TRPC4AP
26135_at, SERBP1
26136_at, TES
26137_at, ZBTB20
26138_at, LINC00588
26145_at, IRF2BP1
26146_at, TRAF3IP1
26148_at, C10orf12
26150_at, RIBC2
26151_at, NAT9
26152_at, ZNF337
26154_at, ABCA12
26155_at, NOC2L
26156_at, RSL1D1
2615_at, LRRC32
26168_at, SENP3
261726_at, TIPRL
261734_at, NPHP4
26173_at, INTS1
26175_at, TMEM251
2617_at, GARS
26184_at, OR1F2P
26189_at, OR1A2
2618_at, GART
26190_at, FBXW2
26191_at, PTPN22
2619_at, GAS1
26205_at, GMEB2
26206_at, SPAG8
26207_at, PITPNC1
2620_at, GAS2
26211_at, OR2F1
26212_at, OR2B6
2621_at, GAS6
26225_at, ARL5A
26226_at, FBXW4P1
26227_at, PHGDH
26228_at, STAP1
26229_at, B3GAT3
2622_at, GAS8
26232_at, FBXO2
26233_at, FBXL6
26234_at, FBXL5
26235_at, FBXL4
26239_at, LCE2B
2623_at, GATA1
26240_at, FAM50B
26249_at, KLHL3
2624_at, GATA2
26251_at, KCNG2
26253_at, CLEC4E
26255_at, PTTG3P
26256_at, CABYR
26257_at, NKX2-8
2625_at, GATA3
26261_at, FBXO24
26263_at, FBXO22
26266_at, SLC13A4
26268_at, FBXO9
2626_at, GATA4
26271_at, FBXO5
26273_at, FBXO3
26275_at, HIBCH
26276_at, VPS33B
26277_at, TINF2
26278_at, SACS
26279_at, PLA2G2D
2627_at, GATA6
26280_at, IL1RAPL2
26281_at, FGF20
26284_at, ERAL1
26285_at, CLDN17
26286_at, ARFGAP3
26287_at, ANKRD2
26289_at, AK5
2628_at, GATM
26290_at, GALNT8
26291_at, FGF21
26297_at, SERGEF
26298_at, EHF
262_at, AMD1
2631_at, GBAS
2632_at, GBE1
26330_at, GAPDHS
26333_at, OR7A17
2633_at, GBP1
2634_at, GBP2
26353_at, HSPB8
26354_at, GNL3
26355_at, FAM162A
2637_at, GBX2
2638_at, GC
2639_at, GCDH
2641_at, GCG
2642_at, GCGR
2643_at, GCH1
2644_at, GCHFR
2645_at, GCK
26468_at, LHX6
26469_at, PTPN18
2646_at, GCKR
26470_at, SEZ6L2
26471_at, NUPR1
26476_at, OR10J1
2647_at, BLOC1S1
2648_at, KAT2A
26499_at, PLEK2
2649_at, NR6A1
26502_at, NARF
26503_at, SLC17A5
26504_at, CNNM4
26505_at, CNNM3
26507_at, CNNM1
26508_at, HEYL
26509_at, MYOF
2650_at, GCNT1
26511_at, CHIC2
26512_at, INTS6
26515_at, TIMM10B
26517_at, TIMM13
26519_at, TIMM10
2651_at, GCNT2
26520_at, TIMM9
26521_at, TIMM8B
26523_at, AGO1
26525_at, IL36RN
26528_at, DAZAP1
26529_at, OR12D2
26531_at, OR11A1
26532_at, OR10H3
26538_at, OR10H2
26539_at, OR10H1
26548_at, ITGB1BP2
26574_at, AATF
26575_at, RGS17
26576_at, SRPK3
26577_at, PCOLCE2
26578_at, OSTF1
26585_at, GREM1
26586_at, CKAP2
26589_at, MRPL46
2658_at, GDF2
265_at, AMELX
26608_at, TBL2
2660_at, MSTN
26610_at, ELP4
2661_at, GDF9
2662_at, GDF10
2664_at, GDI1
26658_at, OR7C2
26659_at, OR7A5
2665_at, GDI2
266629_at, SEC14L3
26664_at, OR7C1
266655_at, LINC00094
2668_at, GDNF
26692_at, OR2W1
266977_at, GPR110
2669_at, GEM
266_at, AMELY
26707_at, OR2J2
2670_at, GFAP
26716_at, OR2H1
2671_at, GFER
2672_at, GFI1
2673_at, GFPT1
26747_at, NUFIP1
2674_at, GFRA1
26750_at, RPS6KC1
26751_at, SH3YL1
2675_at, GFRA2
2676_at, GFRA3
2677_at, GGCX
26784_at, SNORA64
267_at, AMFR
2683_at, B4GALT1
26872_at, STEAP1
26873_at, OPLAH
2687_at, GGT5
2688_at, GH1
2689_at, GH2
268_at, AMH
2690_at, GHR
2691_at, GHRH
2692_at, GHRHR
2693_at, GHSR
2694_at, GIF
26952_at, SMR3A
26953_at, RANBP6
26959_at, HBP1
2695_at, GIP
26960_at, NBEA
2696_at, GIPR
26973_at, CHORDC1
2697_at, GJA1
26984_at, SEC22A
26993_at, AKAP8L
26994_at, RNF11
26998_at, FETUB
26999_at, CYFIP2
269_at, AMHR2
26_at, AOC1
27000_at, DNAJC2
27004_at, TCL6
27005_at, USP21
27006_at, FGF22
2700_at, GJA3
27010_at, TPK1
27012_at, KCNV1
27013_at, CNPPD1
27018_at, NGFRAP1
27019_at, DNAI1
2701_at, GJA4
27020_at, NPTN
27022_at, FOXD3
27023_at, FOXB1
2702_at, GJA5
27030_at, MLH3
27032_at, ATP2C1
27033_at, ZBTB32
27034_at, ACAD8
27035_at, NOX1
27036_at, SIGLEC7
27037_at, TRMT2A
27039_at, PKD2L2
2703_at, GJA8
27040_at, LAT
27042_at, DIEXF
27043_at, PELP1
27044_at, SND1
2705_at, GJB1
27063_at, ANKRD1
27065_at, NSG1
27067_at, STAU2
27068_at, PPA2
27069_at, GHITM
27071_at, DAPP1
27072_at, VPS41
27074_at, LAMP3
27075_at, TSPAN13
27076_at, LYPD3
27077_at, B9D1
27079_at, RPUSD2
2707_at, GJB3
27087_at, B3GAT1
27089_at, UQCRQ
27090_at, ST6GALNAC4
27091_at, CACNG5
27092_at, CACNG4
27095_at, TRAPPC3
27097_at, TAF5L
27098_at, CLUL1
27099_at, SND1-IT1
2709_at, GJB5
270_at, AMPD1
27101_at, CACYBP
27102_at, EIF2AK1
27107_at, ZBTB11
27109_at, ATP5S
2710_at, GK
27112_at, FAM155B
27113_at, BBC3
27115_at, PDE7B
27120_at, DKKL1
27121_at, DKK4
27122_at, DKK3
27123_at, DKK2
27124_at, INPP5J
27125_at, AFF4
27128_at, CYTH4
27129_at, HSPB7
2712_at, GK2
27130_at, INVS
27131_at, SNX5
27132_at, CPNE7
27134_at, TJP3
27136_at, MORC1
27141_at, CIDEB
27147_at, DENND2A
27156_at, RTDR1
27158_at, NDOR1
27159_at, CHIA
27163_at, NAAA
27165_at, GLS2
27173_at, SLC39A1
27175_at, TUBG2
27178_at, IL37
27179_at, IL36A
2717_at, GLA
27180_at, SIGLEC9
27181_at, SIGLEC8
27183_at, VPS4A
27190_at, IL17B
2719_at, GPC3
271_at, AMPD2
27202_at, C5AR2
2720_at, GLB1
27229_at, TUBGCP4
27230_at, SERP1
27231_at, NMRK2
27232_at, GNMT
27235_at, COQ2
27236_at, ARFIP1
27237_at, ARHGEF16
27238_at, GPKOW
27239_at, GPR162
27240_at, SIT1
27241_at, BBS9
27242_at, TNFRSF21
27243_at, CHMP2A
27244_at, SESN1
27245_at, AHDC1
27246_at, RNF115
27247_at, NFU1
27249_at, MMADHC
27250_at, PDCD4
27252_at, KLHL20
27253_at, PCDH17
27254_at, CSDC2
27255_at, CNTN6
27257_at, LSM1
27258_at, LSM3
27284_at, SULT1B1
27285_at, TEKT2
27286_at, SRPX2
27287_at, VENTX
27288_at, RBMXL2
27289_at, RND1
27290_at, SPINK4
27291_at, R3HCC1L
27292_at, DIMT1
27293_at, SMPDL3B
27295_at, PDLIM3
27296_at, TP53TG5
27297_at, CRCP
27299_at, ADAMDEC1
2729_at, GCLC
272_at, AMPD3
27300_at, ZNF544
27301_at, APEX2
27302_at, BMP10
27303_at, RBMS3
27304_at, MOCS3
27306_at, HPGDS
27309_at, ZNF330
2730_at, GCLM
27314_at, RAB30
27315_at, PGAP2
2731_at, GLDC
27324_at, TOX3
27328_at, PCDH11X
27329_at, ANGPTL3
27330_at, RPS6KA6
27332_at, ZNF638
27333_at, GOLIM4
27334_at, P2RY10
27335_at, EIF3K
27336_at, HTATSF1
27339_at, PRPF19
2733_at, GLE1
27340_at, UTP20
27341_at, RRP7A
27342_at, RABGEF1
27343_at, POLL
27344_at, PCSK1N
27345_at, KCNMB4
27346_at, TMEM97
27347_at, STK39
27348_at, TOR1B
27349_at, MCAT
2734_at, GLG1
27350_at, APOBEC3C
27351_at, DESI1
27352_at, SGSM3
2735_at, GLI1
2736_at, GLI2
2737_at, GLI3
2739_at, GLO1
273_at, AMPH
2740_at, GLP1R
2741_at, GLRA1
27429_at, HTRA2
2742_at, GLRA2
27430_at, MAT2B
27434_at, POLM
27436_at, EML4
2743_at, GLRB
27440_at, CECR5
27445_at, PCLO
2744_at, GLS
2745_at, GLRX
2746_at, GLUD1
2747_at, GLUD2
274_at, BIN1
2752_at, GLUL
275_at, AMT
2760_at, GM2A
2762_at, GMDS
2764_at, GMFB
2765_at, GML
2766_at, GMPR
2767_at, GNA11
2768_at, GNA12
2769_at, GNA15
2770_at, GNAI1
2771_at, GNAI2
2773_at, GNAI3
2774_at, GNAL
2775_at, GNAO1
2778_at, GNAS
2779_at, GNAT1
2780_at, GNAT2
2781_at, GNAZ
2782_at, GNB1
2783_at, GNB2
2784_at, GNB3
2785_at, GNG3
2786_at, GNG4
2787_at, GNG5
2788_at, GNG7
2791_at, GNG11
2792_at, GNGT1
2794_at, GNL1
2796_at, GNRH1
2797_at, GNRH2
2798_at, GNRHR
2799_at, GNS
27_at, ABL2
2800_at, GOLGA1
2801_at, GOLGA2
2802_at, GOLGA3
2803_at, GOLGA4
2804_at, GOLGB1
2805_at, GOT1
2806_at, GOT2
2810_at, SFN
2811_at, GP1BA
2813_at, GP2
2814_at, GP5
2815_at, GP9
2817_at, GPC1
2819_at, GPD1
2820_at, GPD2
2821_at, GPI
28227_at, PPP2R3B
2822_at, GPLD1
28231_at, SLCO4A1
28232_at, SLCO3A1
28234_at, SLCO1B3
2823_at, GPM6A
2824_at, GPM6B
2825_at, GPR1
2826_at, CCR10
2827_at, GPR3
2828_at, GPR4
282997_at, PDCD4-AS1
2829_at, XCR1
2830_at, GPR6
283131_at, NEAT1
28316_at, CDH20
283232_at, TMEM80
283298_at, OLFML1
2832_at, NPBWR2
283345_at, RPL13P5
2833_at, CXCR3
283450_at, HECTD4
283459_at, GATC
283537_at, SLC46A3
2835_at, GPR12
283638_at, CEP170B
283871_at, PGP
283876_at, LINC00921
2838_at, GPR15
28395_at, IGHV4-34
28396_at, IGHV4-31
283_at, ANG
284021_at, MILR1
28409_at, IGHV3-73
2840_at, GPR17
28410_at, IGHV3-72
284119_at, PTRF
2841_at, GPR18
2842_at, GPR19
284325_at, C19orf54
284352_at, PPP1R37
2843_at, GPR20
284403_at, WDR62
28442_at, IGHV3-23
284443_at, ZNF493
2844_at, GPR21
28451_at, IGHV3-9
28452_at, IGHV3-7
2845_at, GPR22
28461_at, IGHV1-69
284649_at, SMG7-AS1
28465_at, IGHV1-46
2846_at, LPAR4
28474_at, IGHV1-2
2847_at, MCHR1
2848_at, GPR25
284904_at, SEC14L4
284_at, ANGPT1
2850_at, GPR27
28511_at, NKIRAS2
28513_at, CDH19
285203_at, EOGT
28526_at, TRDC
285282_at, RABL3
2852_at, GPER1
2853_at, GPR31
2854_at, GPR32
285527_at, FRYL
285672_at, SREK1IP1
285755_at, PPIL6
285830_at, HLA-F-AS1
28584_at, TRBV10-2
2859_at, GPR35
285_at, ANGPT2
286148_at, DPY19L4
2861_at, GPR37
286205_at, SCAI
2862_at, MLNR
28638_at, TRBC2
2863_at, GPR39
286451_at, YIPF6
28646_at, TRAV36DV7
286527_at, TMSB15B
28655_at, TRAV27
28662_at, TRAV21
28667_at, TRAV16
28670_at, TRAV13-2
28671_at, TRAV13-1
28673_at, TRAV12-2
28676_at, TRAV10
28677_at, TRAV9-2
2867_at, FFAR2
28680_at, TRAV8-6
28683_at, TRAV8-3
286887_at, KRT6C
2868_at, GRK4
2869_at, GRK5
286_at, ANK1
2870_at, GRK6
28727_at, TRAJ28
2872_at, MKNK2
2873_at, GPS1
2874_at, GPS2
28755_at, TRAC
2875_at, GPT
28778_at, IGLV6-57
2877_at, GPX2
28781_at, IGLV5-45
28785_at, IGLV4-60
2878_at, GPX3
28793_at, IGLV3-25
28797_at, IGLV3-19
2879_at, GPX4
287_at, ANK2
28803_at, IGLV3-10
2880_at, GPX5
28815_at, IGLV2-14
28825_at, IGLV1-40
2882_at, GPX7
2885_at, GRB2
2886_at, GRB7
2887_at, GRB10
2888_at, GRB14
2889_at, RAPGEF1
288_at, ANK3
28904_at, IGKV1D-8
28908_at, IGKV4-1
2890_at, GRIA1
2891_at, GRIA2
2892_at, GRIA3
2893_at, GRIA4
28951_at, TRIB2
28952_at, CCDC22
28954_at, REM1
28955_at, DEXI
28956_at, LAMTOR2
28957_at, MRPS28
28958_at, COA3
28959_at, TMEM176B
2895_at, GRID2
28960_at, DCPS
28962_at, OSTM1
28964_at, GIT1
28965_at, SLC27A6
28966_at, SNX24
28968_at, SLC6A16
28969_at, BZW2
2896_at, GRN
28971_at, AAMDC
28972_at, SPCS1
28973_at, MRPS18B
28974_at, C19orf53
28977_at, MRPL42
28978_at, TMEM14A
2897_at, GRIK1
28981_at, IFT81
28983_at, TMPRSS11E
28984_at, RGCC
28985_at, MCTS1
28986_at, MAGEH1
2898_at, GRIK2
28990_at, ASTE1
28992_at, MACROD1
28996_at, HIPK2
28998_at, MRPL13
28999_at, KLF15
2899_at, GRIK3
28_at, ABO
2900_at, GRIK4
29015_at, SLC43A3
29018_at, FOXN3-AS2
2901_at, GRIK5
29028_at, ATAD2
2902_at, GRIN1
29034_at, CPS1-IT1
2903_at, GRIN2A
29044_at, C9orf38
2904_at, GRIN2B
2905_at, GRIN2C
29062_at, WDR91
29063_at, ZCCHC4
29065_at, ASAP1-IT1
29066_at, ZC3H7A
2906_at, GRIN2D
29071_at, C1GALT1C1
29072_at, SETD2
29074_at, MRPL18
29078_at, NDUFAF4
29079_at, MED4
2907_at, GRINA
29080_at, CCDC59
29081_at, METTL5
29082_at, CHMP4A
29083_at, GTPBP8
29086_at, BABAM1
29087_at, THYN1
29088_at, MRPL15
2908_at, NR3C1
29091_at, STXBP6
29092_at, LINC00339
29093_at, MRPL22
29094_at, LGALSL
29095_at, ORMDL2
29097_at, CNIH4
29098_at, RANGRF
29099_at, COMMD9
2909_at, ARHGAP35
290_at, ANPEP
29100_at, TMEM208
29102_at, DROSHA
29103_at, DNAJC15
29104_at, N6AMT1
29105_at, C16orf80
29106_at, SCG3
29107_at, NXT1
29108_at, PYCARD
29109_at, FHOD1
29110_at, TBK1
29113_at, C6orf15
29114_at, TAGLN3
29115_at, SAP30BP
29116_at, MYLIP
29118_at, DDX25
29119_at, CTNNA3
2911_at, GRM1
29121_at, CLEC2D
29122_at, PRSS50
29123_at, ANKRD11
29124_at, LGALS13
29127_at, RACGAP1
2912_at, GRM2
2913_at, GRM3
2914_at, GRM4
2915_at, GRM5
2916_at, GRM6
2917_at, GRM7
2918_at, GRM8
2919_at, CXCL1
291_at, SLC25A4
2920_at, CXCL2
2921_at, CXCL3
2922_at, GRP
2923_at, PDIA3
2925_at, GRPR
2926_at, GRSF1
2928_at, GSC2
292_at, SLC25A5
2931_at, GSK3A
2932_at, GSK3B
2934_at, GSN
2935_at, GSPT1
2936_at, GSR
2937_at, GSS
2938_at, GSTA1
293_at, SLC25A6
2940_at, GSTA3
2941_at, GSTA4
2947_at, GSTM3
2948_at, GSTM4
2949_at, GSTM5
2950_at, GSTP1
2952_at, GSTT1
2954_at, GSTZ1
2956_at, MSH6
2957_at, GTF2A1
2958_at, GTF2A2
2959_at, GTF2B
2960_at, GTF2E1
2961_at, GTF2E2
2962_at, GTF2F1
2963_at, GTF2F2
2965_at, GTF2H1
2968_at, GTF2H4
2969_at, GTF2I
2971_at, GTF3A
2972_at, BRF1
2974_at, GUCY1B2
2975_at, GTF3C1
29760_at, BLNK
29761_at, USP25
29763_at, PACSIN3
29766_at, TMOD3
29767_at, TMOD2
2976_at, GTF3C2
29774_at, POM121L9P
29775_at, CARD10
29777_at, ABT1
2977_at, GUCY1A2
29780_at, PARVB
29781_at, NCAPH2
29789_at, OLA1
2978_at, GUCA1A
29796_at, UQCR10
29799_at, YPEL1
2979_at, GUCA1B
29802_at, VPREB3
29803_at, REPIN1
2980_at, GUCA2A
2981_at, GUCA2B
2982_at, GUCY1A3
2983_at, GUCY1B3
29842_at, TFCP2L1
29844_at, TFPT
2984_at, GUCY2C
29851_at, ICOS
29855_at, UBN1
2986_at, GUCY2F
2987_at, GUK1
29880_at, ALG5
29881_at, NPC1L1
29882_at, ANAPC2
29883_at, CNOT7
29887_at, SNX10
29888_at, STRN4
29889_at, GNL2
29890_at, RBM15B
29893_at, PSMC3IP
29894_at, CPSF1
29895_at, MYLPF
29896_at, TRA2A
29899_at, GPSM2
29901_at, SAC3D1
29902_at, FAM216A
29903_at, CCDC106
29906_at, ST8SIA5
29909_at, GPR171
2990_at, GUSB
29911_at, HOOK2
29914_at, UBIAD1
29915_at, HCFC2
29916_at, SNX11
29919_at, C18orf8
29922_at, NME7
29923_at, HILPDA
29924_at, EPN1
29925_at, GMPPB
29926_at, GMPPA
29927_at, SEC61A1
29928_at, TIMM22
29929_at, ALG6
2992_at, GYG1
29930_at, PCDHB1
29931_at, LINC00312
29933_at, GPR132
29935_at, RPA4
29937_at, NENF
2993_at, GYPA
29940_at, DSE
29942_at, PURG
29943_at, PADI1
29944_at, PNMA3
29946_at, SERTAD3
29947_at, DNMT3L
29948_at, OSGIN1
29949_at, IL19
2994_at, GYPB
29951_at, PDZRN4
29953_at, TRHDE
29954_at, POMT2
29956_at, CERS2
29957_at, SLC25A24
29959_at, NRBP1
2995_at, GYPC
29960_at, FTSJ2
29965_at, CDIP1
29966_at, STRN3
29967_at, LRP12
29968_at, PSAT1
29969_at, MDFIC
2996_at, GYPE
29974_at, A1CF
29978_at, UBQLN2
2997_at, GYS1
29980_at, DONSON
29982_at, NRBF2
29984_at, RHOD
29986_at, SLC39A2
29988_at, SLC2A8
2998_at, GYS2
29990_at, PILRB
29991_at, OBP2A
29992_at, PILRA
29994_at, BAZ2B
29995_at, LMCD1
29997_at, GLTSCR2
29998_at, GLTSCR1
29999_at, FSCN3
2999_at, GZMH
29_at, ABR
2_at, A2M
30000_at, TNPO2
30001_at, ERO1L
30008_at, EFEMP2
30009_at, TBX21
3000_at, GUCY2D
30012_at, TLX3
3001_at, GZMA
3002_at, GZMB
3003_at, GZMK
3004_at, GZMM
3005_at, H1F0
30062_at, RAX
3006_at, HIST1H1C
3007_at, HIST1H1D
3008_at, HIST1H1E
3009_at, HIST1H1B
3012_at, HIST1H2AE
3014_at, H2AFX
3015_at, H2AFZ
3017_at, HIST1H2BD
3018_at, HIST1H2BB
301_at, ANXA1
3021_at, H3F3B
3024_at, HIST1H1A
3026_at, HABP2
3028_at, HSD17B10
3029_at, HAGH
302_at, ANXA2
3030_at, HADHA
3032_at, HADHB
3033_at, HADH
3034_at, HAL
3035_at, HARS
3036_at, HAS1
3037_at, HAS2
303_at, ANXA2P1
3043_at, HBB
3044_at, HBBP1
3045_at, HBD
3046_at, HBE1
3048_at, HBG2
3049_at, HBQ1
304_at, ANXA2P2
3052_at, HCCS
3053_at, SERPIND1
3054_at, HCFC1
3055_at, HCK
3059_at, HCLS1
305_at, ANXA2P3
3060_at, HCRT
3061_at, HCRTR1
3062_at, HCRTR2
3064_at, HTT
3065_at, HDAC1
3066_at, HDAC2
3067_at, HDC
3068_at, HDGF
3069_at, HDLBP
306_at, ANXA3
3071_at, NCKAP1L
3073_at, HEXA
3074_at, HEXB
3075_at, CFH
3077_at, HFE
307_at, ANXA4
3080_at, CFHR2
30811_at, HUNK
30813_at, VSX1
30814_at, PLA2G2E
30817_at, EMR2
30819_at, KCNIP2
3081_at, HGD
30820_at, KCNIP1
30827_at, CXXC1
3082_at, HGF
30833_at, NT5C
30835_at, CD209
30836_at, DNTTIP2
30837_at, SOCS7
3083_at, HGFAC
30844_at, EHD4
30845_at, EHD3
30846_at, EHD2
30848_at, CTAG2
30849_at, PIK3R4
3084_at, NRG1
30850_at, CDR2L
3087_at, HHEX
308_at, ANXA5
3090_at, HIC1
3091_at, HIF1A
3092_at, HIP1
3093_at, UBE2K
3094_at, HINT1
30968_at, STOML2
